,date,employee_title,location,employee_status,review_title,pros,cons,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,review_title_knowledge,review_title_power,review_title_respect,review_title_trust,review_title_social_support,review_title_romance,review_title_similarity,review_title_identity,review_title_fun,review_title_conflict,pros_knowledge,pros_power,pros_respect,pros_trust,pros_social_support,pros_romance,pros_similarity,pros_identity,pros_fun,pros_conflict,cons_knowledge,cons_power,cons_respect,cons_trust,cons_social_support,cons_romance,cons_similarity,cons_identity,cons_fun,cons_conflict
219,2015-4,,"Slough, Berkshire, South East England, England",Former Employee ,Device Specialist,"Proactive role, fun environment, some great people to work with.","No broad exposure given, didn't really feel part of the team.",3.0,,,,,,0.576467752456665,0.5215960144996643,0.4408167004585266,0.4707223176956177,0.4642532169818878,0.21976234018802643,0.4791077673435211,0.47759824991226196,0.523297131061554,0.4105162024497986,0.6049215197563171,0.21374602615833282,0.699871301651001,0.9048967361450195,0.8007575273513794,7.63233401812613e-05,0.45524537563323975,0.4751614034175873,0.997380793094635,0.008557901717722416,0.700580358505249,0.06663152575492859,0.3390541076660156,0.14835010468959808,0.49490395188331604,5.201249223318882e-05,0.30458787083625793,0.5034474730491638,0.11227825284004211,0.17561213672161102
220,2015-3,,,Store Leader ,changing conditions,fun place to work with a small team. development in the store to management positions,moving up past management in the store is difficult with a big bottle neck. also moving to other parts of the business is difficult but not impossible,4.0,5.0,2.0,2.0,4.0,2.0,0.5402406454086304,0.5344835519790649,0.4872279763221741,0.47226813435554504,0.46787580847740173,0.4052513837814331,0.49579527974128723,0.5342546105384827,0.47565555572509766,0.4588353633880615,0.802556037902832,0.3112083375453949,0.17544953525066376,0.8806294798851013,0.5985484719276428,0.0051483274437487125,0.45567700266838074,0.3902832567691803,0.9863959550857544,0.02348943240940571,0.9768379926681519,0.33333075046539307,0.06897392868995667,8.410618761445221e-07,0.044849198311567307,0.04183287173509598,0.890963613986969,0.47961828112602234,0.36640435457229614,0.08216642588376999
221,2015-4, Customer Advisor,"London, England",Current Employee ,Made the wrong choice working here.,Unfortunately I have none at all,Lack of communication with manager  Untrustworthy employees,1.0,3.0,2.0,2.0,3.0,1.0,0.4468443989753723,0.551733136177063,0.3144833445549011,0.28507480025291443,0.42582449316978455,0.11460711061954498,0.4843190312385559,0.5029097199440002,0.08645293861627579,0.36919599771499634,0.3504168391227722,0.32288554310798645,0.5603570938110352,0.5437155961990356,0.46258485317230225,0.1829204559326172,0.5697068572044373,0.46784496307373047,0.6220991611480713,0.42711496353149414,0.5958829522132874,0.6001363396644592,0.4376598000526428,0.5400728583335876,0.4091710150241852,0.04491882771253586,0.4311508536338806,0.49012723565101624,0.44355472922325134,0.7173967361450195
222,2015-2, Sales Executive,,Current Employee ,"Great place to work, great opportunities to earn and best work culture in the industry","Work life balance. Working with most exciting customers in the IT industry. Great perks, pay and bonuses",Very disorganised but a little like a startup in some ways. Sometimes projects are left to last minute and everyone panics working into the early hours but that's not very often. It's the worst internal IT environment known to mankind. Archaic policies and practices coupled with archaic technology means communication is difficult (ironically).,5.0,4.0,5.0,4.0,4.0,4.0,0.7194979786872864,0.2669147849082947,0.7759472131729126,0.9058247804641724,0.7811456918716431,0.030991965904831886,0.3770539164543152,0.40634337067604065,0.24251389503479004,0.006775479298084974,0.945615828037262,0.7664132714271545,0.3357650935649872,0.8868415951728821,0.3663991093635559,0.0024452239740639925,0.3992660939693451,0.39199960231781006,0.23509357869625092,0.004954831674695015,0.9957953691482544,0.007867682725191116,0.05704608932137489,5.82137886340206e-07,0.011428472585976124,5.462953413370997e-05,0.9971709847450256,0.6265971660614014,0.07308132201433182,0.1915360689163208
223,2015-1, Senior Merchandising Manager,"Slough, Berkshire, South East England, England",Current Employee ,Tef Review,"Great culture, reasonable salary, flexible working conditions. Overall package and working conditions very good. Multiple sites and the ability to work across them.",. . . . . . . . . . . . . . . . . . . . . . . . .,5.0,5.0,5.0,5.0,5.0,4.0,0.4995158910751343,0.5268888473510742,0.5136335492134094,0.4820724427700043,0.47738635540008545,0.46909719705581665,0.49172618985176086,0.46381786465644836,0.5080207586288452,0.47701287269592285,0.9705580472946167,0.08476989716291428,0.43298637866973877,0.3866693079471588,0.8465843796730042,0.0014163601445034146,0.06945232301950455,0.4656441807746887,0.047034479677677155,0.0007034024456515908,0.5352395176887512,0.4709847569465637,0.5000308752059937,0.4854360520839691,0.4630463123321533,0.4087046682834625,0.4710223376750946,0.48816636204719543,0.1883898675441742,0.5127844214439392
224,2015-1,,"Slough, Berkshire, South East England, England","Business Planning and Market Intelligence Manager in Slough, Berkshire, South East England, England",working in many countries and different departments,Possibility to move to different departments and countries,slow to make changes and execute strategic decisions,5.0,5.0,5.0,4.0,4.0,4.0,0.658196747303009,0.48008841276168823,0.46043771505355835,0.5829220414161682,0.465823233127594,0.00954399909824133,0.6346932053565979,0.5910906195640564,0.31544968485832214,0.2776598334312439,0.6413721442222595,0.39659175276756287,0.3385770916938782,0.2311246246099472,0.48438596725463867,0.005838482640683651,0.535471498966217,0.5189352035522461,0.20973919332027435,0.28376320004463196,0.6652268767356873,0.6144431233406067,0.34146735072135925,0.27561670541763306,0.5640150904655457,0.011638175696134567,0.35902780294418335,0.44233042001724243,0.1238553375005722,0.39565572142601013
225,2015-2, Pre,"Birmingham, England",Current Employee ,Used to be great but culture is changing and it's starting to have a negative impact on employees,Cutting edge of mobility changing the way people work which is making a positive impact on the economy especially in the public sector. People at lower management and below are great. Work life balance,Don t drink their own champagne so although customers are given access to great technology the employees don t always get the same. Senior management and leadership team are out of touch with employees and the marketplace. Lack of long term planning means that knee jerk tactical decisions are in play.,2.0,4.0,2.0,4.0,2.0,1.0,0.8246838450431824,0.0664941594004631,0.22871117293834686,0.6768264174461365,0.22814825177192688,0.005651562940329313,0.5337715148925781,0.4994722902774811,0.2521383464336395,0.2943783700466156,0.986567497253418,0.09396689385175705,0.08791397511959076,8.480618589601363e-07,0.13459548354148865,0.049749717116355896,0.23196972906589508,0.41817212104797363,0.4036444425582886,0.03879055753350258,0.9951817393302917,0.06787271052598953,0.05270546302199364,5.709039783141634e-07,0.0013637181837111712,0.000517039792612195,0.004219244699925184,0.42784059047698975,0.20440129935741425,0.0073432158678770065
226,2015-1, National Sales Manager,"London, England",Former Employee ,Telehealth at Telefonica,Excellent insight to technology and a refreshing approach to Telehealth within a global context.,No real understanding of selling in to the NHS and the timescales involved. Also needed to adopt a more academic stance providing evidence of benefit vs risk at a patient level.,4.0,3.0,3.0,4.0,4.0,3.0,0.6074814796447754,0.5172240734100342,0.4413083493709564,0.4773406982421875,0.47062763571739197,0.14181728661060333,0.49241161346435547,0.46018826961517334,0.620030403137207,0.48270684480667114,0.956732988357544,0.24295088648796082,0.35867151618003845,0.8756672143936157,0.4575961232185364,3.2748204830568284e-05,0.08719407021999359,0.5067273378372192,0.019338859245181084,0.01719847321510315,0.9939697980880737,0.8823807239532471,0.07448797672986984,0.858572244644165,0.09281718730926514,0.00015765198622830212,0.29568564891815186,0.38431140780448914,0.06801147013902664,0.28779831528663635
227,2015-2,,, ,O2,Well paid. Good working life,High targets. Unrealistic aims from upper management,3.0,2.0,2.0,4.0,4.0,1.0,0.5242123007774353,0.5088424682617188,0.4789349138736725,0.4981842637062073,0.45843151211738586,0.5151351690292358,0.4862048923969269,0.4882834553718567,0.4765191078186035,0.5091238617897034,0.4102174937725067,0.40783002972602844,0.5288154482841492,0.5815809965133667,0.6149423122406006,0.2248922735452652,0.47681763768196106,0.44430842995643616,0.5817050933837891,0.10934226214885712,0.7315239906311035,0.6227480173110962,0.3027280569076538,0.19840027391910553,0.32035186886787415,0.031467996537685394,0.4474857449531555,0.48238757252693176,0.26778459548950195,0.5688523054122925
228,2015-2, Business Sales,,Current Employee ,Constant frustration with changing mid level leadership and failing strategy,1) Flexible working 2) Wider o2 consumer business has great brand 3) Thing big initiative is a real contributor to the community,"1) draconian senior leadership in business is not up to the job of changing business direction - vote of no confidence 2) Restructure after restructure with bipolar strategy 3) Cultural habit of blaming people rather than fixing more difficult wider issues of capability, expertise and internal process 4) Do not pay sales people fairly for business won 5) unrealistic expectations of sales, specialists and technical...",2.0,3.0,4.0,1.0,4.0,1.0,0.7136022448539734,0.5863125920295715,0.404820054769516,0.2475375533103943,0.2960059642791748,0.0026387700345367193,0.42705291509628296,0.4164954423904419,0.3261391818523407,0.6326712369918823,0.9744639992713928,0.7173112034797668,0.17649470269680023,8.45046486119827e-07,0.11689704656600952,0.003740257117897272,0.08975059539079666,0.4131365120410919,0.3486807644367218,0.04531613364815712,0.9955904483795166,0.9836809635162354,0.12472096085548401,8.077636834968871e-07,0.0014078570529818535,8.41175569803454e-05,0.003637972055003047,0.3724525272846222,0.03335035592317581,0.27417492866516113
229,2014-11, Finance,"London, England",Former Employee ,"Great manager, processes a little less so","Working underneath a fantastic manager that gave me full autonomy and let me get on with it, I had complete freedom to work around my needs and desires - provided I delivered on my objectives and made my boss happy with these outcomes.",Little team cohesion amongst the wider finance teams. It didn't feel like we were working towards a single set of objectives - more like a scattered approach.,3.0,3.0,2.0,3.0,4.0,2.0,0.6232271194458008,0.3731929361820221,0.514927327632904,0.5607454776763916,0.46455830335617065,0.05418124422430992,0.4252919554710388,0.47679969668388367,0.3856983184814453,0.10565914958715439,0.7502245903015137,0.02205374278128147,0.11208813637495041,5.77669368340139e-07,0.4270378351211548,0.0012344415299594402,0.990483283996582,0.20806722342967987,0.0603131540119648,0.0015713120810687542,0.8615753650665283,0.01537408772855997,0.09217493236064911,0.12656360864639282,0.10122285038232803,0.00027587212389335036,0.9889714121818542,0.5012215375900269,0.03590590879321098,0.13172806799411774
230,2014-12, Business Development,"Slough, Buckinghamshire, South East England, England",Former Employee ,Massively political organisation with little true Enterprise experience (A Wannabe),Had some good people there but they came from good old BT  reasonable salary  Good if you re a talented job Jockey  Good place to rest (short) while working out where you think your career needs to go,Not good at Team work Individual senior managers far too focussed on their own personal branding  Lack of customer focus Very poor delivery,1.0,4.0,1.0,1.0,2.0,1.0,0.752514123916626,0.18786846101284027,0.24598915874958038,0.3918019235134125,0.2660427689552307,8.761262870393693e-05,0.48030051589012146,0.49848994612693787,0.13741062581539154,0.3071107566356659,0.5238487124443054,0.04281656816601753,0.07645373046398163,8.321516133946716e-07,0.9325420260429382,0.07381915301084518,0.9865930676460266,0.1647448092699051,0.30317017436027527,0.004716965369880199,0.7698673605918884,0.11317957937717438,0.47769635915756226,0.8281058669090271,0.3847602605819702,0.01365719549357891,0.50215083360672,0.4305182099342346,0.20531903207302094,0.5403483510017395
231,2014-11,,,Current Employee ,fabulous but disconnected,"smart people, smart ideas and customer service is KING",leadership is old school - still going through transition - great words but what hits the troops is inconsistent. All communication through Powerpoint !,3.0,1.0,4.0,3.0,4.0,3.0,0.4633280038833618,0.4453108310699463,0.5290396809577942,0.5108014345169067,0.5126845836639404,0.7003929615020752,0.5180341601371765,0.49265196919441223,0.7439296245574951,0.42893096804618835,0.5516923666000366,0.5600814819335938,0.6356375813484192,0.7650848627090454,0.6074774861335754,0.004800824914127588,0.31684526801109314,0.46601903438568115,0.22808389365673065,0.1768210083246231,0.834611713886261,0.3050823509693146,0.13233821094036102,6.528606490974198e-07,0.4490528106689453,5.053115455666557e-05,0.7494838237762451,0.348683625459671,0.07860963046550751,0.06124843284487724
232,2014-11, Guru,,Current Employee ,pushed out of job,salary and bonus very good,"poor management store leader pushed people out if she disliked them,",2.0,4.0,1.0,2.0,4.0,1.0,0.4908446669578552,0.5259384512901306,0.41603413224220276,0.42278748750686646,0.467436820268631,0.1103849858045578,0.4543083906173706,0.4224185049533844,0.4326495826244354,0.6234055161476135,0.48718857765197754,0.5195349454879761,0.5730043649673462,0.5404742360115051,0.5324069261550903,0.4733272194862366,0.43428751826286316,0.4571443498134613,0.6134769320487976,0.16687539219856262,0.6227604150772095,0.7179483771324158,0.18095938861370087,0.08478253334760666,0.2698242664337158,7.130985613912344e-05,0.42168718576431274,0.403990775346756,0.08295489102602005,0.738196074962616
233,2014-11,,, ,Nepotism and mismanagement as,- Great technical teams - Hard working people - Global presence - Effort to attract best in class global talent,- Low salaries  - Lack of technological development (a solution integrator) - Poor incentives to improve and disrupt - More important to know the right peopel than doing the right thing - International talent leave desperate because of the huge inertia of the copmany - Colleagues working 10 to 15 only,2.0,2.0,1.0,1.0,3.0,1.0,0.5319096446037292,0.46128764748573303,0.42769360542297363,0.5041197538375854,0.4065858721733093,0.08596567809581757,0.42417117953300476,0.5196885466575623,0.28070396184921265,0.769241452217102,0.8234500288963318,0.5863848328590393,0.41462260484695435,0.42228326201438904,0.4513397514820099,0.049083415418863297,0.20607253909111023,0.3936065137386322,0.30611470341682434,0.008012141101062298,0.9897904992103577,0.03574686869978905,0.09817201644182205,8.433927973783284e-07,0.03377843275666237,0.00777479587122798,0.006641747895628214,0.25960108637809753,0.267877995967865,0.15932822227478027
234,2014-10, Customer Service Advisor,,Former Employee ,Great people to work with!,- Great team - Great rewards and benefits - Great products,- Uncertain of future - Lots of redundancies to help cut costs - Old systems - Some managers are more focused on getting people out than supporting them,4.0,1.0,4.0,2.0,4.0,3.0,0.5099879503250122,0.40253493189811707,0.7231557369232178,0.5788372159004211,0.5239223837852478,0.00038167668390087783,0.4889032542705536,0.3890461325645447,0.10392185300588608,0.06674221158027649,0.6518839597702026,0.20206031203269958,0.8225747346878052,0.7283309698104858,0.5893181562423706,0.003256610594689846,0.35079410672187805,0.37047842144966125,0.2679136097431183,0.003545425133779645,0.9432124495506287,0.24223271012306213,0.09732924401760101,0.5558430552482605,0.6078556776046753,0.007712313439697027,0.010931217111647129,0.28891241550445557,0.33557742834091187,0.04170983284711838
235,2014-10,,, ,"amazing time , great work culture","great benefits and salary , 25 day holiday, great net working opportunities","large company with poor career development, decisions take a while to pass through management",4.0,,,,,,0.4543841779232025,0.2684336304664612,0.6928483247756958,0.5779101252555847,0.6589356660842896,0.31723713874816895,0.5128329992294312,0.49931594729423523,0.6235646605491638,0.07955720275640488,0.5835278630256653,0.31417253613471985,0.7169963717460632,0.8587285280227661,0.8106706738471985,0.010790725238621235,0.2743891179561615,0.3536083996295929,0.41280996799468994,0.007735757622867823,0.7907021641731262,0.6674987077713013,0.2239561527967453,0.7567593455314636,0.5221964716911316,0.015277605503797531,0.32725346088409424,0.347793310880661,0.23662200570106506,0.18520985543727875
236,2014-10, Retail Advisor,"London, England",Current Employee ,OK,The phone plan is good cheap personal phone,"Travel, upper management, the systems",2.0,5.0,5.0,2.0,5.0,2.0,0.46490252017974854,0.5017341375350952,0.48742547631263733,0.5060260891914368,0.5035540461540222,0.465487539768219,0.4996598958969116,0.49522989988327026,0.5784874558448792,0.4935721457004547,0.5648926496505737,0.4545076787471771,0.3090815842151642,0.6746293902397156,0.4745001792907715,0.008382763713598251,0.475460946559906,0.4461684226989746,0.6259447336196899,0.257345587015152,0.6901843547821045,0.6038238406181335,0.433935284614563,0.43440914154052734,0.3934552073478699,0.03324008360505104,0.44723862409591675,0.49452686309814453,0.23300109803676605,0.18580138683319092
237,2014-9,,"Slough, Berkshire, South East England, England",Current Employee ,Slow to impliment but fast to think,"Has good and positive ideas, is great to its staff and pushes for the best. Really nice to have the O2 rewards structure and be so forward thinking.","In danger of being left behind by others with web and devices, seems to focus on the idea and be willing to push out unfinished products.",4.0,4.0,3.0,3.0,4.0,3.0,0.5616859793663025,0.5023419260978699,0.32157713174819946,0.18105359375476837,0.5166349411010742,0.02213740535080433,0.3593953549861908,0.4390125572681427,0.4615672826766968,0.4607570767402649,0.8885247111320496,0.00934363342821598,0.9602269530296326,7.116080382729706e-07,0.9515497088432312,0.003320538206025958,0.013420814648270607,0.30423107743263245,0.09156480431556702,0.0007436483283527195,0.9701677560806274,0.07086478918790817,0.05106772854924202,8.58381781654316e-07,0.015551844611763954,0.0003239573852624744,0.6678870320320129,0.3245364725589752,0.020957356318831444,0.7367342710494995
238,2014-9,,, ,"Challenging, demanding and rewarding company with an exciting vision","Lots of opportunity for personal development, great flexible working environment, some of the most talented and driven people in the industry. Challenging environment that does not carry passengers means you will never have a boring day and there is a real ""in it together"" attitude in delivering the plan. Good flexible benefits.","Can't get away from the fact that pay and bonuses have fallen way behind traditional and new digital competitors.  Very political organisation, senior leadership not very inclusive in decision making or planning and business seems to have lost its way recently in failing to align targets and objectives with values and strategy.",4.0,5.0,4.0,3.0,3.0,3.0,0.6258389353752136,0.48104405403137207,0.6420668959617615,0.6288252472877502,0.4261113703250885,0.21601685881614685,0.3328458070755005,0.45182254910469055,0.682641863822937,0.11411209404468536,0.9953956007957458,0.04235169664025307,0.8937262296676636,5.701623422282864e-07,0.7678903937339783,0.00032677454873919487,0.00422091968357563,0.3828839063644409,0.0386844277381897,0.05095720291137695,0.9955119490623474,0.974155843257904,0.06555475294589996,5.716509008379944e-07,0.001043300493620336,0.00038648193003609776,0.003808635054156184,0.570137083530426,0.015718184411525726,0.2708509564399719
239,2014-8,,,Current Employee ,lots of collaboration and teamwork,GOOD HOURS and innovative digital business,"limited opportunities to learn, things slowed by processes and seeking opinions",3.0,4.0,2.0,2.0,2.0,3.0,0.5146300792694092,0.4005739390850067,0.6186448335647583,0.5206887125968933,0.5319831967353821,0.03266243636608124,0.5076815485954285,0.4502188265323639,0.4841403067111969,0.2809421122074127,0.6728346943855286,0.43038809299468994,0.5547661781311035,0.41629260778427124,0.4610489308834076,0.04590799659490585,0.3425721824169159,0.4194289445877075,0.3893549144268036,0.11071295291185379,0.7938302755355835,0.5081280469894409,0.548970639705658,0.03047407604753971,0.5683162212371826,0.005744018126279116,0.2708645761013031,0.4402928948402405,0.2789006233215332,0.15184494853019714
240,2014-8, Sales Advisor,,Former Employee ,"Not a bad place to work, improvement is needed.","Good quarterly bonuses. Working hours can be pretty flexible. There is good training modules available, however these could be promoted more so all staff know about them.",Spirit points system is ridiculous - takes a long time to build these up. After making a lot of sales I still did not receive many points. Doesn't have a good culture of internal promotion - people who work hard don't get rewarded as much as new people do.,3.0,,,,,,0.588886022567749,0.1674654632806778,0.16622889041900635,0.05184992030262947,0.7608728408813477,0.00025816686684265733,0.30540400743484497,0.4384900629520416,0.04683113843202591,0.2894010543823242,0.9922766089439392,0.00741230184212327,0.0598863922059536,0.03743668273091316,0.6121605634689331,0.00012935818813275546,0.0073423851281404495,0.3945699632167816,0.3088751435279846,0.0013072590809315443,0.9952325224876404,0.016181958839297295,0.04378639534115791,5.694341780326795e-07,0.373009592294693,8.102579886326566e-05,0.004256704822182655,0.31722259521484375,0.08856622874736786,0.40433987975120544
241,2014-7, Operational Architect,"Slough, Berkshire, South East England, England",Former Employee ,"Great company, lots of opportunities to shine","If you wants to work for a company that is constantly delivering amazing solutions to stay on top of its game, Telefonica O2 can be the place for you. The opportunities are amazing for the sort of people who have loads of energy and are passionate about what they do. O2 has a great reward and recognition system and one of the best benefits packages around. I worked there for 12 years and enjoyed nearly every moment...","Outsourcing - much of the functions of the business have been outsourced to offsite companies - this has reduced considerably the family atmosphere of working at O2 and reduced trust amongst teams. Its a large organisation, and you will find people you dont get on with - just hope its not your management. Some processes are achingly slow and beuracratic - a throw back to when O2 was part of the civil service.",4.0,5.0,4.0,5.0,5.0,3.0,0.6148732900619507,0.4119451940059662,0.6972960829734802,0.5996742248535156,0.4364028871059418,0.009310689754784107,0.40207305550575256,0.3921055793762207,0.4033406972885132,0.056995924562215805,0.9952864050865173,0.9699059724807739,0.08941738307476044,8.088690606200544e-07,0.7063843011856079,0.014103399589657784,0.004030770156532526,0.16306045651435852,0.33753395080566406,0.0011853148462250829,0.99527907371521,0.9749389886856079,0.049009013921022415,5.71566943108337e-07,0.0009108871454373002,0.0011609503999352455,0.00399111770093441,0.2851887345314026,0.02561776526272297,0.0020777240861207247
242,2014-8,,,Current Employee ,Restructure after restructure,"Leading network (vs competitors), good packages, people focussed, great benefits, flexible working culture (e.g. work from home, hot desks), interesting mobile innovations, in-house training (including Telefonica University courses in Barcelona)","constant restructures (every 6-12 months), confusing strategy, disjointed local brands (i.e. collection of local networks O2, Movistar, Vivo, and not 1 single global company), growing culture of uncertainty, lots of middle managers but the senior management feel very distant.",3.0,5.0,3.0,3.0,5.0,2.0,0.5367550849914551,0.6044007539749146,0.4151139259338379,0.4719563126564026,0.5570493936538696,0.2824707627296448,0.4767710864543915,0.47963643074035645,0.3529178202152252,0.46269160509109497,0.995083212852478,0.1991400420665741,0.17976528406143188,7.326462423407065e-07,0.8207177519798279,0.001020871801301837,0.004321028478443623,0.4638449549674988,0.04958171024918556,0.0032362479250878096,0.9950599074363708,0.30393457412719727,0.08677507936954498,5.707983063985012e-07,0.0018877957481890917,0.12220966070890427,0.004315042402595282,0.5515599846839905,0.034119024872779846,0.07799916714429855
243,2014-7, Store Leader,"London, England",Current Employee ,"Great place to work, excellent initiatives not so excellent execution.","some really good perks, customer focus is key and people development is really important","staff matrix is very lean, doesn't match the footfall and this leads to many a poor experience for both staff and customers.",3.0,3.0,4.0,2.0,3.0,3.0,0.6381744742393494,0.4246971607208252,0.7503889203071594,0.9022773504257202,0.7572903037071228,0.00018747574358712882,0.4521930515766144,0.49272021651268005,0.027421439066529274,0.0052444059401750565,0.6605229377746582,0.1383463740348816,0.5727204084396362,0.9393073320388794,0.6508245468139648,0.00325666181743145,0.5776295065879822,0.517613410949707,0.464428186416626,0.07184099406003952,0.971821665763855,0.052178360521793365,0.280490517616272,9.551478115099599e-07,0.22609242796897888,0.0001275518734473735,0.15382151305675507,0.34575411677360535,0.08438044786453247,0.013849280774593353
244,2014-6, Product Manager,,Current Employee ,Global organisation with Provincial Mentality,"O2 UK: See what you can do. What an amazing brand and great place to work. Fun, exciting, dynamic, innovative. You can reminisce about all these good things because it is all gone and the company is managed from an impersonal meeting room north of Madrid like a Spanish government organisation. Pay is good, the good pension is gone and they have an extreme version of hot-desking implemented in Slough that may rival...",The company is managed like a government department; extreme micromanagement and medieval promotion methods. Those in the circle of trust are promoted and congratulated in numerous employee events.,2.0,3.0,2.0,2.0,4.0,1.0,0.6020362377166748,0.49384260177612305,0.43874022364616394,0.5027803778648376,0.39965417981147766,0.0501888170838356,0.4652032256126404,0.5485062599182129,0.40843141078948975,0.5946729779243469,0.9951233267784119,0.03499026969075203,0.07148534804582596,8.089277230283187e-07,0.0010775297414511442,0.00041867370600812137,0.004315778147429228,0.47036510705947876,0.9989120960235596,0.008757520467042923,0.992630124092102,0.598054826259613,0.1201658695936203,0.0004200127150397748,0.003278542309999466,7.497545448131859e-05,0.41620779037475586,0.6020285487174988,0.05198895186185837,0.059939220547676086
245,2014-6, Enterprise Architect,"Slough, Berkshire, South East England, England",Current Employee ,A company frantically searching for new business strategies and markets to enter,Very approachable people at almost all levels. Nice environments to work in. Not overly process driven. Opportunities to change departments and career orientation for those who take the initiative.,"Now in a very mature market, the company is searching itself and struggles for a coherent strategy. Generally delusional about its ability to crack open new markets in a short time. A major re-org every 6 months (5 CIOs in 3 years). There is a tendency for preparing big strategies and presentations but in reality there is only ever an appetite for ""low hanging fruit"" and ""quick wins"" - The company does not have the...",3.0,2.0,2.0,3.0,3.0,1.0,0.8642171621322632,0.699217677116394,0.4468421936035156,3.0910192435840145e-05,0.3738291263580322,0.0019414693815633655,0.2868388295173645,0.3503645062446594,0.1917262226343155,0.044314730912446976,0.9823035597801208,0.12291453033685684,0.11558080464601517,7.228342155940481e-07,0.24158526957035065,0.001849135267548263,0.8611133694648743,0.43140918016433716,0.03319600969552994,0.016760507598519325,0.9952017068862915,0.0757235735654831,0.05004911869764328,8.090172514130245e-07,0.0009147447999566793,0.00020641085575334728,0.0041149151511490345,0.2964141368865967,0.04235392063856125,0.20247359573841095
246,2014-6, Sales Executive,"Slough, Berkshire, South East England, England",Current Employee ,Telefonica,Amazing place and people top work with. Fast paced and a great work ethic.,no downsides to this company.,5.0,5.0,5.0,5.0,5.0,5.0,0.5386742949485779,0.5203370451927185,0.48129788041114807,0.49172693490982056,0.44886451959609985,0.4632350206375122,0.48275089263916016,0.4866390526294708,0.4357432425022125,0.49360305070877075,0.706993043422699,0.37034711241722107,0.3793918192386627,0.9206128716468811,0.5894441604614258,5.175728801987134e-05,0.6435378193855286,0.40501242876052856,0.19553160667419434,0.003629986895248294,0.6106448769569397,0.43545353412628174,0.307228147983551,0.3733866810798645,0.4124354124069214,0.0013329763896763325,0.4561624228954315,0.5099079608917236,0.09950001537799835,0.3223888576030731
247,2014-6, Project Manager,"Slough, Berkshire, South East England, England",Former Employee ,Great company,Huge ambitions Thinking outside of the box,Too much red tape Too much hierarchy,5.0,5.0,5.0,3.0,4.0,4.0,0.5135684609413147,0.5294364094734192,0.5643423199653625,0.5091574788093567,0.45640310645103455,0.29498788714408875,0.503494918346405,0.4840077757835388,0.47529593110084534,0.3064805269241333,0.501806378364563,0.4324982464313507,0.34057000279426575,0.4336398243904114,0.4192596673965454,0.15104526281356812,0.44247326254844666,0.44408756494522095,0.3781176507472992,0.5789958834648132,0.4469408094882965,0.3402389585971832,0.36564627289772034,0.24782122671604156,0.3641117811203003,0.024295678362250328,0.4373677372932434,0.5092864036560059,0.24852822721004486,0.38558143377304077
248,2014-6, Manager,"Slough, Berkshire, South East England, England",Current Employee ,"Telefonica UK - Good people, flexible working but appalling talent management",People are generally very nice and there is a culture of flexible working.,"Career progression is based on coffee talks rather than merit. There is no structured talent management approach and it is very hard to get to senior roles without spending lots of time network and pushing through.  Very political company, things get decided by committee and too many people like to have a voice at the table just to show their face.",3.0,4.0,3.0,2.0,3.0,2.0,0.622140645980835,0.45212695002555847,0.4231993854045868,0.7512202858924866,0.4510074257850647,0.003804329549893737,0.44363871216773987,0.4536561667919159,0.35821741819381714,0.0905400961637497,0.5937970876693726,0.03367457166314125,0.3907638192176819,0.9152485132217407,0.5773346424102783,3.2625452149659395e-05,0.7149354219436646,0.621519923210144,0.02774805761873722,0.057658299803733826,0.9953078627586365,0.029858943074941635,0.03823854401707649,5.729039571633621e-07,0.002103043720126152,0.002116732532158494,0.9970424771308899,0.23524165153503418,0.20603612065315247,0.020213110372424126
249,2014-5, Account Manager,"Slough, Berkshire, South East England, England",Current Employee ,High Highs and Low Lows,"Flexible working is a real pro to Tef, but in fairness if they didn't have it you wouldn't get a desk and certainly not a parking space at the HQ. The culture is good as are in general the people i have worked with. The overall package is pretty good, but they are not the highest payers.","Seemingly inept senior leadership that have been in post too long do not appear to have a firm grasp on the future of the company. They appear very nepotistic in appointment of senior roles, do not embrace change or innovation and ultimately seem powerless to steer the company in a clear and focussed path. Middle management are un-empowered and generally spineless to the disarray above. Under/Mis-investment and...",3.0,5.0,4.0,3.0,4.0,1.0,0.5890764594078064,0.45321857929229736,0.41575002670288086,0.451174795627594,0.4639391303062439,0.04141905903816223,0.46544525027275085,0.4573458731174469,0.7023118734359741,0.45221665501594543,0.9952470660209656,0.006480457726866007,0.04456038028001785,5.72226895201311e-07,0.0010046494426205754,0.00011343009100528434,0.004320540465414524,0.5727180242538452,0.061144452542066574,0.029112933203577995,0.9959461092948914,0.9855906963348389,0.07361216843128204,8.40836491988739e-07,0.0006432339432649314,7.553412433480844e-05,0.0032757166773080826,0.4629521667957306,0.016395041719079018,0.8496586680412292
